movie_title,review
Even Cowgirls Get the Blues (1993),"Taylor Leis
2 years ago
Dope loved it so weird and so good
1 person found this helpful.
Helpful
Unhelpful"
Even Cowgirls Get the Blues (1993),"Deborah Miller
2 years ago
Classic cult film, must see movie
1 person found this helpful.
Helpful
Unhelpful"
Germinal (1993),"Graham Monkman
9 months ago
I first read Emile Zola’s classic novel Germinal in 1971. Zola’s masterly descriptive writing prompted strong mental images – including the heat and black dust of the coal mines, the slave labour of the miners, the opulent mansions of the mine owners, the hovels of their workers, and the somewhat bleak landscape in the area of northern France in which the story is set – areas which Zola visited personally, with the result that his book had the sort of realistic impact which was virtually unknown ...MORE
Was this review helpful to you?
Helpful
Unhelpful"
Germinal (1993),"BENJAMIN VANSTEENBRUGGE
9 months ago
Very good film which retraces the lives of underground miners, Arnaud and G.Depardieu managed to move us. My dad looked at him with a little tear because he was a minor himself. WELL DONE

(Translated by Google)

Très bon film qui retrace la vie des mineurs de fond, Arnaud et G.Depardieu ont réussi a nous émouvoir. Mon papa l'a regardé avec une petite larmes car il a été mineur lui même. BRAVO
1 person found this helpful.
Helpful
Unhelpful"
Germinal (1993),"jean talut
9 months ago
a film with a magnificent cast and direction. a time when work was hard and the beginning of our social benefits that we have today. thanks to them!! we take advantage of it today..respect

(Translated by Google)

un film avec une distribution et réalisation magnifique.une époque ou le travail était dur et le début de nos avantages sociaux que nous avons de nos jours.merci a eux !! nous en profitons aujourd'hui..respect
1 person found this helpful.
Helpful
Unhelpful"
Germinal (1993),"Luciana Pereira
3 years ago
Poverty, misery, the struggle to have a good job or simply to have a job, to have a salary, for a salary to buy food and guarantee a roof over your head, guarantee the survival of the family, the struggle is the same in any country in the world, in Germinal it is no different anymore. Maybe the fog in the air, the hope that becomes motivation to try something different makes this film so good. I highly recommend it.

(Translated by Google)

Pobreza, miséria, luta pra ter um bom emprego ou simple ...MORE
Was this review helpful to you?
Helpful
Unhelpful"
Germinal (1993),"Claudia Noemí Giordano
5 years ago
For me it is a very good film that shows us, on the one hand, the life of the coal miners of the 18th century and that of the wealthy bourgeoisie.

(Translated by Google)

para mi es una muy buena pelicula que nos muestra por un lado la vida de los mineros de carbon del siglo XVIII y la de los burgueses adinerados.
Was this review helpful to you?
Helpful
Unhelpful"
Germinal (1993),"Izabel Spolti (Iza)
9 months ago
Highly recommended! especially for academic work: history, sociology(...). In addition to the cast of actors and actresses. Featured: Gérard Depardieu and Miou-Miou.

(Translated by Google)

Recomendadíssimo! sobretudo para trabalhos acadêmicos: história, Sociologia(...). Além do elenco de atores e atrizes. Em destaque: Gérard Depardieu e Miou-Miou.
Was this review helpful to you?
Helpful
Unhelpful"
Germinal (1993),"Lorenzo Visentin
2 months ago
It's the best film, because it shows part of the history of the mines of Nord-Pas-de-Calais.

(Translated by Google)

C'est le meilleur film, car ça montre une partie de l'histoire des mines du Nord-Pas-de-Calais.
1 person found this helpful.
Helpful
Unhelpful"
Germinal (1993),"Christine DE FILIPPO
3 years ago
EXCELLENT CONGRATULATIONS TO RENAUD
AN EXCEPTIONAL CASTING
VERY REALISTIC DECORS

(Translated by Google)

EXCELLENT   BRAVO A RENAUD
UN CASTING EXCEPTIONNEL
DECORS TRES REALISTES
Was this review helpful to you?
Helpful
Unhelpful"
Germinal (1993),"Claude CATUREGLI
a year ago
very beautiful film, an extraordinary Renaud, a very successful adaptation

(Translated by Google)

très beau film, un Renaud hors normes, une adaptation très réussi
Was this review helpful to you?
Helpful
Unhelpful"
Germinal (1993),"Thierry BOUCHET
2 years ago
good evening a great film which to watch the film should have started at 8:30 p.m.

(Translated by Google)

bonsoir un super film qui pour voir le film aurai du commencer a 20 heures 30
Was this review helpful to you?
Helpful
Unhelpful"
Germinal (1993),"Cyber Music
4 years ago
One of the best movies I have watched :)
Was this review helpful to you?
Helpful
Unhelpful"
Germinal (1993),"Jacques Costa
11 months ago
Magnificent film, excellent actors, a must see

(Translated by Google)

Magnifique film, acteurs excellents, a voir absolument
Was this review helpful to you?
Helpful
Unhelpful"
Germinal (1993),"gilles gobe
11 months ago
Renaud ´ is not an actor Zola must turn over laughing in his grave

(Translated by Google)

Renaud ´ est pas un acteur Zola doit se retourner de rire dans sa tombe
Was this review helpful to you?
Helpful
Unhelpful"
Germinal (1993),"Guillaume Magnier
9 months ago
very very very very very very very well done

(Translated by Google)

tres tres tres tres tres bien fais
Was this review helpful to you?
Helpful
Unhelpful"
Germinal (1993),"karine de jesus
8 months ago
Do not watch faint of heart

(Translated by Google)

Ne pas regarder âmes sensibles
Was this review helpful to you?
Helpful
Unhelpful"
Germinal (1993),"Rafael Mora Rojas
3 years ago
reflection of the struggle to survive human alienation.

(Translated by Google)

reflejo de la lucha por sobrevivir a la enajenación humana.
Was this review helpful to you?
Helpful
Unhelpful"
Germinal (1993),"Magali Teresinha Souza Gomes
3 years ago
Extremely current, unfortunately¹

(Translated by Google)

Extremamente atual, infelizmente¹
Was this review helpful to you?
Helpful
Unhelpful"
"Mostro, Il (1994)","rudy rupak
5 years ago
This movie is a true gem, highly recommend it. If you found Benigni's Life is Beautiful amusing and touching, Il Mostro is pure madcap gold with a heart.  Not sure where you can stream it.  Another recommendation will be Johnny Stecchino.
1 person found this helpful.
Helpful
Unhelpful"
"Mostro, Il (1994)","Дмитро Малишко
4 years ago
One of favorite movies. Watching it in different years, you understand it more and more, see more hints. It is cute
Was this review helpful to you?
Helpful
Unhelpful"
"Mostro, Il (1994)","E K
9 months ago
Its absolutely hilarious! He is Italian Chaplin of 90's!!! Its a masterpiece !
Was this review helpful to you?
Helpful
Unhelpful"
"Mostro, Il (1994)","Abhishek H M
a year ago
One of the best comedy movie I have watched!.
Was this review helpful to you?
Helpful
Unhelpful"
"Mostro, Il (1994)","Mohammed Nizamuddin
2 years ago
Good comedy 🤣 movie with good acting of roberto (loris)
Was this review helpful to you?
Helpful
Unhelpful"
Carpool (1996),"Samuel Arun Masilamoni
4 years ago
Just recalling the funny scenes in this movie make me burst into laughter.
One of the best family movies I have ever seen.
I recommend to all.
4 people found this helpful.
Helpful
Unhelpful"
Carpool (1996),"pickford 31
9 months ago
Such a classic..these critics don’t know anything. Always chirping Tom Arnold’s movies. But I have to say in 1996 he had 3 pretty good ones, and this was the best of the 3!👍 great family comedy
1 person found this helpful.
Helpful
Unhelpful"
Carpool (1996),"Elliot Davies
3 years ago
Love it ever since I was a kid watching it at 30 brings back memories 💙
1 person found this helpful.
Helpful
Unhelpful"
Carpool (1996),"Karthik P
3 years ago
Hilarious movie! Must watch for comedy lovers.
1 person found this helpful.
Helpful
Unhelpful"
Carpool (1996),"Maddox Roberts
9 months ago
Not Rated R. It is a kids movie.
How did enlightened me when I cry
Why is Carpool 1983 rated R?
1 person found this helpful.
Helpful
Unhelpful"
Carpool (1996),"Bini Denny
3 years ago
One of the best movie's to watch in lockdown
1 person found this helpful.
Helpful
Unhelpful"
Carpool (1996),"Robert Saddawi-Konefka
8 months ago
Very funny and great for on the plane
Was this review helpful to you?
Helpful
Unhelpful"
Carpool (1996),"Gloria Fowler
9 months ago
I laughed so hard I cried !
1 person found this helpful.
Helpful
Unhelpful"
Santa with Muscles (1996),"Billy Sparrow
7 months ago
Santa with muscles is a astonishing piece of media with it's creative writing and the buetifle acting with hulk Hogan playing the muscular father Christmas I would give this a higher rating than 5stars if I could please watch this masterpiece and the the muscles soak into your eyes
1 person found this helpful.
Helpful
Unhelpful"
Santa with Muscles (1996),"someonethat_exists
2 years ago
It was an amazing movie and very creative, but I took one star off because Santa didn't have big enough muscles. His musces should be at least 20 pounds of extra weight because of how much he lifts. I would've been pleased. Overall, would watch again.
3 people found this helpful.
Helpful
Unhelpful"
Santa with Muscles (1996),"Evan Masi
9 months ago
If you are looking for a great christmas movie for the holiday season, I advise you look elsewhere. The acting is an abomination, and it seems like a middle schooler wrote the script for this movie. Also, there are some racist elements and some cultural appropriation in this film. I greatly advise you to spare your eyes and not watch this movie.
Was this review helpful to you?
Helpful
Unhelpful"
Santa with Muscles (1996),"Randy Schmitz
9 months ago
Absolutely Amazing!!!!!!!!!!!!!!!! Like a real world Santa who can take out the bad guys!!!!!!!!!!! It is so much fun for a kids movie!!!!!
3 people found this helpful.
Helpful
Unhelpful"
Santa with Muscles (1996),"Marcus Kongjika
2 years ago
i watched this with my monkey, my monkey goes by the pronouns: kim/jong/un dont call him by anything else please!!

this movie could use some more roblox
1 person found this helpful.
Helpful
Unhelpful"
Santa with Muscles (1996),"Joe Garrett
9 months ago
So much fun packed into this movie!
3 people found this helpful.
Helpful
Unhelpful"
Santa with Muscles (1996),"Drake Rendall
9 months ago
Watched it with my father, 1000000000000000000000000000/10 anybody who dislikes this will go to HECC fornite batle pas is bad
2 people found this helpful.
Helpful
Unhelpful"
Santa with Muscles (1996),"Jim
3 years ago
brilliant. absolutely brilliant.
3 people found this helpful.
Helpful
Unhelpful"
Santa with Muscles (1996),"Fart Piss
7 months ago
not particularly proud of bro .

.

.
.

.
Was this review helpful to you?
Helpful
Unhelpful"
Santa with Muscles (1996),"Adrian Galvan
9 months ago
oof thats bad
Was this review helpful to you?
Helpful
Unhelpful"
Santa with Muscles (1996),"Matthew Murphy
9 months ago
best movie ever!!!! <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
4 people found this helpful.
Helpful
Unhelpful"
Gold Diggers: The Secret of Bear Mountain (1995),"Meydiana Rizki
2 years ago
Excellent Movie!
If I could just say a few words about this movie they would be, ""A Must Buy!"". In fact, I don't know why I let this movie go for so long before getting it myself and watching it because it is very good -- a fantastic adventure and enough suspense to keep you watching it all the way through (at least the 1st time).

When this movie aired on the Wonderful World of Disney this past Sunday night (June 11, 2000) I watched it for the first time to preview it. I was also trying to do s ...MORE
2 people found this helpful.
Helpful
Unhelpful"
Gold Diggers: The Secret of Bear Mountain (1995),"Danny Cole
4 years ago
I like Gold Diggers: The Secret of Bear Mountain. The movie it was amazing. I can be like Molly Morgan. I'll be brave, gallant, heroic, and lion-hearted. This is until Friday March 20, 2020. It sound like Disney's Tall Tale The Unbelievable Adventures of Pecos Bill. I'm ready.
1 person found this helpful.
Helpful
Unhelpful"
Gold Diggers: The Secret of Bear Mountain (1995),"Victoria A.
a year ago
i usually don’t do reviews, but i need to bump up the stars here, because its way better than 3.5. its truly a great film and both of the lead girls are amazing! i cant believe this movie isnt popular? i loved it!
1 person found this helpful.
Helpful
Unhelpful"
Gold Diggers: The Secret of Bear Mountain (1995),"Bev Peters
8 months ago
Beautiful setting. Exciting prospects of a real treasure hunt in the wilds of Bear Mountain for the young girl friends. Heartwarming and lively to watch.
Was this review helpful to you?
Helpful
Unhelpful"
Gold Diggers: The Secret of Bear Mountain (1995),"Mj Marron
5 years ago
this movie is super awesome! that's all i've got to say.
Was this review helpful to you?
Helpful
Unhelpful"
Gold Diggers: The Secret of Bear Mountain (1995),"Mary McAlister
a year ago
The movie shows the strength between friends  and that abused children are often not believed when they tell the truth.
Was this review helpful to you?
Helpful
Unhelpful"
Gold Diggers: The Secret of Bear Mountain (1995),"Captain Marvel II (Eagle Scouts Department)
a month ago
It a very good classic family movie!
Was this review helpful to you?
Helpful
Unhelpful"
Gold Diggers: The Secret of Bear Mountain (1995),"Ahmed Tanvir
3 years ago
i kinda like her.....................................
Was this review helpful to you?
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","Mark Corbo
2 years ago
Utter brilliance. Profoundly good cinema from a genius, Satyait Ray. Cannot believe it took me 46 years after seeing Pather Panchali to watch this on 26th July 2022. Only Bondarchuk's 4 part War and Peace comes close to this marvelous trilogy of Indian cinema. Soumitra Chatterjee is incredible throughout. Maybe the best lead acting role I've ever seen. Perhaps Rod Steiger in The Pawnbroker comes close but  Chatterjee goes through the whole caboodle of life's emotions, comedy, fun, love, deep suf ...MORE
10 people found this helpful.
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","soumik biswas
3 years ago
All the comment I entered for PP and so on. For weaker audiences, there is a dessert in the end which is, in some way, breaking the recurring theme of this series. In other way, we can tell that this change had to be there to have a satisfying closure to the series. Much about the ending now. Let us talk about technical departments. Crew is same, but the entire team managed to meet the standard of art direction to its prime because there was a big part shot indoor here. And yes, there are a bunc ...MORE
8 people found this helpful.
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","Arpita Poria
4 years ago
I saw this movie some years back. Ray's work is absolute genious, and the Apu Trilogy is one of his best series. Although, I think among the three ''Pather Panchali'' is the best. When you get a chance you can watch Ghare Baire. Its a very good film as well.It is indeed shocking - I felt a jolt when I read the review and came to know that Sharmila dies while giving birth to their child, it is indeed shocking.
I so much wanted to read them being united again after child birth and ..........The be ...MORE
12 people found this helpful.
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","Rupak Mukherjee
4 years ago
Part Of Cinematic Memory

This is the first time I attempt to review any work of Satyajit Ray, as I don't really know how to describe this sublime director's art. If we have a collective cinematic memory as a Bengali, Apu tearing away his manuscript or the joyous father carrying his equally ecstatic son over his shoulders are the ones imprinted for life. If you feel for some characters as a cine watcher, Apu in Apu'r Sansar has to be one. On the contrary to Panther Panchali, it ends on a happier ...MORE
3 people found this helpful.
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","Sushmita Mukherji
4 years ago
This film is next to a masterpiece... The direction of Sir Satyajit Ray and the realistic acting of Soumitra, Sharmila and others in this movie are just perfect. Leaves no chance for us to judge the movie. All the parts of this movie are so interesting that we can't afford to miss any. Also my respect to Bibhutibhushan Bandopadhyay, one of the gems in Bengali Literature.
2 people found this helpful.
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","Abdur Rahim Raju
9 months ago
I just finished the movie and writing a review. Apur Sansar will be on my top favorite movie list. I'm a big fan of the late Soumitra Chatterjee. And I watched this movie for the late Soumitra Chatterjee and now I've become Satyajit Ray's fan. I would suggest you everyone watch the Apu Trilogy.
Was this review helpful to you?
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","Sandipan Halder
11 months ago
As has been written in the Overview that Apurba falls in love wirh Aparna and marries her, that's not correct. Apurba's (Apu) marriage to Aparna was forced upon him due to cirxumstancea that arose. Apu had accompanied his friend to his maternal uncle's village for his cousin's marriage (Aparna was the cousin of Apu's friend). Apu was jobless then and marriage was far from his mind. When the bridegroom's party arrived for the marriage, the bridegroom was found to be mentally unstable. The marriag ...MORE
Was this review helpful to you?
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","tadela naveen
4 years ago
Dear movie lovers , this morning i watched the movie .It is a master peice. Satyajit Ray is the man whose films take u to into the beautiful part memories. After watching this I really missed my family.So many great people salute all them.👍🙏
Was this review helpful to you?
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","Rajarshi Das
3 years ago
Just watch it to know and feel the greatness of Satyajit Ray, the greatest Bengali and Indian filmmaker ever. It is a pure cinematic experience. The acting, the direction, the story, the way the film captivates your senses, it's just magnificent. It's a true gem.
Was this review helpful to you?
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","Goutam Das
10 months ago
Best restaurant for dine in, really good service, Good ambiance, delicious food, cleanliness. You can spend quality time with family and friends. More attractive at night, you should visit it once, overall very good.🙏🙏🙏
Was this review helpful to you?
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","Sagnikka Chakraborty
3 years ago
Completely mesmerized watching this outstanding  part of The Apu Trilogy. A flawless experience of Ray art. I loved the emotion portrayed in this film like a sketch. So eye soothing.
1 person found this helpful.
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","Dudz Amoncio
3 years ago
I could only aspire much for Apu, although I felt that this is a good film. In the first installment of the trilogy, Apu was born poor. And in this last installment, he is still poor and destitute. I felt that Apu must have learned from his humble beginnings and become a much more productive fellow, but he has not. It is sad and heartbreaking. We the audience did not learn something useful.
Was this review helpful to you?
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","Bratin Basu
5 months ago
Apur Sansar, is a 1959 Indian Bengali–language drama film produced, written and directed by Satyajit Ray. It's based on the second half of Bibhutibhushan Bandopadhyay's novel Aparajito. Following Pather Panchali (1955) and Aparajito (1956), Apur Sansar is the final part of Ray's ""The Apu Trilogy"", about the childhood and early adulthood of a young Bengali named Apu in early twentieth century India. Apur Sansar stars Soumitra Chatterjee (as Apu) and Sharmila Tagore (as Apu's wife Aparna); the duo ...MORE
Was this review helpful to you?
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","Helal Ahmed Tawfique
2 years ago
Satyajit Ray just shocked the audience in the Apu trilogy.  I expected a happy ending, but in the end it shocked us.  But I am not a critic.  I agree everywhere that there is life in these movies.
Was this review helpful to you?
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","Santanu Acharya
9 months ago
It's our all time favorite soumitra chattopadhya debut film.but none could have understood it was his debut film. Hats off to Soumitra and legend Satyajit Ray
1 person found this helpful.
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","Shyamasree Jana
9 months ago
This the one of the best flim ever of Satyajit Ray.This flim was written by Bibhuti Bhushan Bondopaddhay and this is one of the best flim of Bengal and in this fil has my favourite acter Soumitra Chatterjee.Thanku You
Was this review helpful to you?
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","Subala Ananthanarayanan
3 years ago
Rays works are masterpieces of a rare genius. Transcends time and space. Universal appeal. His movies leave you so overwhelmed with indescribable emotions. This trilogy especially.
1 person found this helpful.
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","Loknath Shaw
3 years ago
Really heart touching story. I wept while seeing after the death of Aparna.I become emotional very much. I like Satyajit Roy.
Was this review helpful to you?
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","eddie mackey
9 months ago
Loved it!  I have seen it several times and love it each time, my introduction to the work of Satyajit Ray
Was this review helpful to you?
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","Ujjal Podder
4 years ago
For me Apu Trilogy is the best film ever made...learned lots of things from it, when you grow older and older you understand the movie much better.
Was this review helpful to you?
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","Kaustav Datta
5 years ago
The best film to come out of Indian cinema in a long,long time. Truly a gem and a masterpiece by India's best director.
2 people found this helpful.
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","C Tarun Arvind
3 years ago
Cinematic. Powerful storytelling. It is way ahead of its time. One of the finest best films.
Was this review helpful to you?
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","Nikhilendra Singh Bhadoria
9 months ago
Ultimate just like its predsessors. I personally think slightly more entertaining than pather panchali, paros potthor and Aparajito. Just my opinion though.
2 people found this helpful.
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","Santu Jana
4 years ago
This movie should renamed as World Cinema.The Jury is no evolved yet!!! Such a fantastic movie by #GOD.
Was this review helpful to you?
Helpful
Unhelpful"
"World of Apu, The (Apur Sansar) (1959)","Anamika Das
6 years ago
One of the best films ever made. The beautifully designed film will leave you in tears.
3 people found this helpful.
Helpful
Unhelpful"
Losing Isaiah (1995),"Isaiah Fields
3 years ago
Seeing this film made me realize that Drugs when women are pregnant is wrong and can have disastrous effects on them growing up. This was an example of how a black boy was taught white values and rather live with white people than his own mother who had a huge Crack a.k.a ""Pop"" Addiction. This is one of the best movies ever but on my list only list 25 out 30 of my favorite films.
5 people found this helpful.
Helpful
Unhelpful"
Losing Isaiah (1995),"Clifford Onehundredd
9 months ago
By far my favorite movie from HALLE BERRY...IT IS THE MOVIE THAT MADE ME A FAN OF HER WHEN I WAS A YOUNG KID. I REMEMBER VIVIDLY THINKING ONE DAY I WOULD MEET HER...HER ACTING SKILLS WAS SO IMPRESSIVE IN THIS MOVIE ALONG WITH JESSICA LANGE AND SAMUEL L. JACKSON. THIS MOVIE BRINGS LOVE TOGETHER AND SHATTERS THE BARRIER BETWEEN BLACK AND WHITE LIFE.
3 people found this helpful.
Helpful
Unhelpful"
Losing Isaiah (1995),"Alan Olvera
a year ago
I really don’t know what you say about this movie. I love the plot that it originally started with. now, as things kept developing in the movie, I feel like it started to become a train wreck. Things just started going all over the place and then headed south. I hate the idea of the trial and then the outcome and then the end of the day it didn’t even matter what was said, regarding the trial. I understand a message they were trying to convey with this movie, but it was done horribly wrong.
1 person found this helpful.
Helpful
Unhelpful"
Losing Isaiah (1995),"Jerod Starkey
6 months ago
Losing Isaiah tries to tackle race relations via a black boy being adopted by white parents. Berry's character is a crack mom that abandons her baby in a box. Then, she comes back to fight for her kid. It's a valiant stab at a complex thing and gets a little schmoozy - but a solid effort.
Was this review helpful to you?
Helpful
Unhelpful"
Losing Isaiah (1995),"donna duplantier
9 months ago
This movie has to be the ONE OF THE most white privileged filmS I have seen IN MY LIFETIME. The writing is horrible the story itself completely represents WHITE GAZE AND VALIDATES FALSE IDEAS OF SINGLE BLACK MOTHERS. Total BS
5 people found this helpful.
Helpful
Unhelpful"
Losing Isaiah (1995),"Ashley Duron
3 years ago
I really love this movie. It’s also so sad. People are people family is family no matter color. Heartbreaking.
5 people found this helpful.
Helpful
Unhelpful"
Losing Isaiah (1995),"Jeff Smith
9 months ago
Heartfelt film ,Haley berry puts out the best work of her career, Lange is also good ,but berry was just superb worth watching a second time ,,
Was this review helpful to you?
Helpful
Unhelpful"
Losing Isaiah (1995),"Danielle Mckinnies
3 years ago
This movie will forever be amazing. The performances by Halle Berry, Jessica Lange, and Samuel L. Jackson are outstanding!
1 person found this helpful.
Helpful
Unhelpful"
Losing Isaiah (1995),"jakorey diamond
3 years ago
I have watched this movie over 5 times in my life and each time I watch it I watch it like I never seen it. This is an awesome movie
3 people found this helpful.
Helpful
Unhelpful"
Losing Isaiah (1995),"Shekinah Tappan
9 months ago
Favorite movie of all time!!! Love Halle!!! So real and Authentic.
Was this review helpful to you?
Helpful
Unhelpful"
Losing Isaiah (1995),"Gay Joseph
3 years ago
Realistic.  I 💘 ALL actors, extras in this movie.  Excellent
1 person found this helpful.
Helpful
Unhelpful"
Losing Isaiah (1995),"Tracy Parker
9 months ago
Beautiful movie; Truly displays the heart and ache of adoption and just one of the many forms that love encompasses.
2 people found this helpful.
Helpful
Unhelpful"
Losing Isaiah (1995),"Markezia Bennett
3 years ago
I remember watching this in high school , 2010 in my sex education class. I loved this movie. . Really a tearjerker .
1 person found this helpful.
Helpful
Unhelpful"
Losing Isaiah (1995),"Suadé Máx 247
9 months ago
Awesome story. Awesome message that can never be missed🙏
2 people found this helpful.
Helpful
Unhelpful"
Losing Isaiah (1995),"Lucile Wornum
4 years ago
Emotional, thought provoking.
Absolutely beautiful movie
1 person found this helpful.
Helpful
Unhelpful"
Losing Isaiah (1995),"ann shelton
a year ago
The only thing that saves this movie is the acting of Jessica Lange, and she is uncommonly believable.  Her fear and anguish is palpable
3 people found this helpful.
Helpful
Unhelpful"
Losing Isaiah (1995),"La'niyah Johnson
9 months ago
I love the movie it is amazing
Was this review helpful to you?
Helpful
Unhelpful"
Losing Isaiah (1995),"IKWUEMESI ALEXANDER
3 years ago
fantastic movie..
way to go Halle
Was this review helpful to you?
Helpful
Unhelpful"
Losing Isaiah (1995),"T-Regal Masta
9 months ago
True definition of love and character
1 person found this helpful.
Helpful
Unhelpful"
Losing Isaiah (1995),"Ke'Shaun Honeysucker
9 months ago
it a good movie
1 person found this helpful.
Helpful
Unhelpful"
Losing Isaiah (1995),"Brany'ah Daceus
9 months ago
it is a good movie but the sad part is he got token
Was this review helpful to you?
Helpful
Unhelpful"
New Jersey Drive (1995),"No Chaser
2 months ago
I saw this movie when it was in theaters and I liked it. I was 16 then. Now as an adult, this movie is terrible. Terrible acting, storyline all over the place and a nonexistent plot.
Was this review helpful to you?
Helpful
Unhelpful"
New Jersey Drive (1995),"Vanisha kotey
2 months ago
New Jersey Drive is a colt classic film spike Lee did a very good job directing this producing it and writing it and also that actors and actresses in the movie itself did a very good job
1 person found this helpful.
Helpful
Unhelpful"
New Jersey Drive (1995),"S Hopkins
4 months ago
This movie was great! One of my favorites and I'm glad I can still watch it.
1 person found this helpful.
Helpful
Unhelpful"
New Jersey Drive (1995),"Gennadi Rivera
5 months ago
Great movie! One of the best of all time!
Was this review helpful to you?
Helpful
Unhelpful"
New Jersey Drive (1995),"Martin Gomez Vejarano
9 months ago
spectacular film might be an awesome film than tupac's movie juice
Was this review helpful to you?
Helpful
Unhelpful"
"Object of My Affection, The (1998)","J Marshall
5 months ago
The romantic comedy genre is far from my favorite, but there's something about this one that really appeals to me. I question the actions and attitudes some of the characters illustrate and it gets overly complicated from time to time, but almost all is forgiven when you have a cadre of characters that you genuinely care about and for whom you are rooting. I'm not the biggest Aniston fan but this is one of her better performances. And Rudd, a ridiculously underrated actor, is nothing short of fa ...MORE
1 person found this helpful.
Helpful
Unhelpful"
"Object of My Affection, The (1998)","Crystal Morgan
2 years ago
Light, implied spoilers

It was... Interesting. I felt like they kind of backed themselves into a corner on the ending but did the best they could. I just don't know how we got to a point where Paul Rudd was not the clear victim in all this. Jennifer Aniston really led him on in some psychologically damaging ways and I felt like it wasn't addressed at all.

The whole premise was a minefield and very ballsy, so credit where credit was due. Great chemistry between Rudd and Anistan.
10 people found this helpful.
Helpful
Unhelpful"
"Object of My Affection, The (1998)","Ishita Kapoor
3 years ago
in my opinion, its a great film. i feel like its kind of realistic and different than every rom-com ever made. I like the story line, love the chemistry between jennifer and paul, then ending was also really sweet and subtle. would totally recommend this movie to people !
14 people found this helpful.
Helpful
Unhelpful"
"Object of My Affection, The (1998)","Sarah Carasco
9 months ago
interesting premise, predictable but in a good way…

unfortunately it really gave us the feeling that Paul would have eventually given in to Nina if he hadn’t fallen in love with a man, which really says a lot about how much she didn’t really respect who he was. 

unrequited love sucks though :( 

great cinematography and excellent chemistry between the two leads
1 person found this helpful.
Helpful
Unhelpful"
"Object of My Affection, The (1998)","Aadrika Pandey
9 months ago
One of the best movies i ever watched, there is not a single time you will feel bored, its really good, in moments fill your eyes with tears.
One of my favorite couple Paul Rudd and Jennifer Anniston.❤️
9 people found this helpful.
Helpful
Unhelpful"
"Object of My Affection, The (1998)","Jochen Stossberg
2 years ago
It's a charming, touching film with enough bite to give it some edge. The two leads are terrific but Nigel Hawthorn steals the film as a lonely older gay may with a hopeless crush. Love it.
3 people found this helpful.
Helpful
Unhelpful"
"Object of My Affection, The (1998)","Abby Paige
3 years ago
great film! however, Paul Rudd and Jennifer Aniston are nothing but a couple of besties. 10/10 would recommend. A must watch :)
2 people found this helpful.
Helpful
Unhelpful"
"Object of My Affection, The (1998)","Jasmine Hemmings
2 years ago
The Object of My Affection tells the story of Nina (Jennifer Aniston) a social worker who discovers she is pregnant with her oyfriend's baby, but she wants her Gay Roommate George (Paul Rudd) to be the dad, will things work out for them? find out in this great rom-com
2 people found this helpful.
Helpful
Unhelpful"
"Object of My Affection, The (1998)","Blair Fell
a year ago
A much better movie than people give it credit for being. Fantastic story and script.
1 person found this helpful.
Helpful
Unhelpful"
"Object of My Affection, The (1998)","Chasity Harper
a year ago
Hands down the most enlightening, heartfelt film I’ve ever watched. Please if you get the time watch this movie❤️
Was this review helpful to you?
Helpful
Unhelpful"
"Object of My Affection, The (1998)","Alex Warren
2 years ago
I wanted to like this movie but the ending was so bad. It just took all the buildup and made it worthless. Just ruined the whole movie for me.
5 people found this helpful.
Helpful
Unhelpful"
"Object of My Affection, The (1998)","Tj Lindie
a year ago
Really enjoyable intriguing movie 
Probably got better with modern times. Wasn’t all that funny though.
1 person found this helpful.
Helpful
Unhelpful"
